date,month,time,desc,type,year
27,aout,16h00,"Entretien avec M. Willy SCHRAEN, Président de la fédération nationale de la chasse en présence de MM. Nicolas HULOT, ministre de la Transition écologique et solidaire et Sébastien LECORNU, secrétaire d’Etat auprès du ministre de la Transition écologique et solidaire.",,2018
29,aout,16h00,Visite officielle en République de Finlande. Helsinki,,2018
30,aout,09h00,Visite officielle en République de Finlande. Helsinki,,2018
31,aout,08h30,Entretien avec le Premier ministre.,,2018
31,aout,09h00,Conseil restreint de Défense.,,2018
31,aout,10h00,Conseil des ministres suivi d’un séminaire gouvernemental.,,2018
31,aout,16h30,Cérémonie de remise de lettres de créances aux ambassadeurs et ambassadrices.,,2018
03,septembre,09h00,"Déplacement dans le cadre de la rentrée scolaire, en présence de M. Jean-Michel BLANQUER, ministre de l’Education nationale et Mme Sophie CLUZEL, secrétaire d’Etat chargée des personnes handicapées (Mayenne)",,2018
04,septembre,11h15,"Réunion ministérielle en présence du Premier ministre et de M. Gérald DARMANIN, ministre de l’Action et des Comptes Publics.",,2018
04,septembre,13h00,Déjeuner avec le Premier ministre.,,2018
04,septembre,19h30,Participation aux cérémonies de Roch Hachana (Grande Synagogue de Paris),,2018
05,septembre,08h30,Entretien avec le Premier ministre.,,2018
05,septembre,09h00,Conseil restreint de Défense.,,2018
05,septembre,10h00,"Conseil des ministres, suivi d’un séminaire gouvernemental.",,2018
05,septembre,16h00,"Entretien avec M. Pierre MOSCOVICI, commissaire européen chargé des affaires économiques et monétaires, de la fiscalité et des douanes.",,2018
06,septembre,09h00,Déplacement au Grand-Duché de Luxembourg.,,2018
07,septembre,15h00,"Entretien avec Mme Angela MERKEL, Chancelière de la République  fédérale d’Allemagne.",,2018
10,septembre,11h00,"Entretien avec Mme Audrey AZOULAY, directrice générale de l’UNESCO.",,2018
11,septembre,13h00,Déjeuner avec le Premier ministre.,,2018
11,septembre,15h30,Rencontre avec des représentants de Reporters Sans Frontières et de l’initiative « Information et Démocratie »,,2018
12,septembre,08h30,Entretien avec le Premier ministre.,,2018
12,septembre,10h00,Conseil des ministres.,,2018
12,septembre,15h30,"Entretien avec M. Alain BERSET, Président de la Confédération Suisse.",,2018
12,septembre,18h00,"Réception de son Altesse impériale NARUHITO, Prince Héritier du Japon. Château de Versailles",,2018
13,septembre,10h00,Discours relatif à la prévention et la lutte contre la pauvreté. Musée de l’Homme,,2018
14,septembre,13h00,"Déjeuner avec M. Nikol PACHINIAN, Premier ministre de la République d’Arménie.",,2018
14,septembre,15h00,"Entretien avec le Général d’Armée François LECOINTRE, Chef d’Etat-major des armées.",,2018
14,septembre,18h30,Visite de l’exposition Picasso Bleu et Rose. Musée d’Orsay,,2018
15,septembre,11h00,Déplacement à Bougival dans le cadre des Journées Européennes du Patrimoine. Bougival,,2018
17,septembre,10h00,"Entretien avec M. Sebastian KURZ, Chancelier fédéral d’Autriche.",,2018
17,septembre,11h15,"Entretien avec M. François de RUGY, ministre de la Transition écologique et solidaire.",,2018
17,septembre,13h00,Déjeuner avec le Premier ministre.,,2018
17,septembre,15h00,"Rencontre avec des ONG actives à l’international, en présence de M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères, M. Jean-Baptiste LEMOYNE, secrétaire d’Etat auprès du ministre de l’Europe et des Affaires étrangères, et Mme Brune POIRSON, secrétaire d’Etat auprès du ministre de la Transition écologique et solidaire.",,2018
17,septembre,17h30,"Entretien avec MM. Laurent FABIUS, président du Conseil constitutionnel et Erik SOLHEIM, co-facilitateur du Pacte Mondial pour l’Environnement (PME).",,2018
18,septembre,10h00,Discours relatif à la Stratégie de transformation du système de Santé.,,2018
18,septembre,13h00,"Déjeuner avec M. Donald TUSK, président du Conseil européen.",,2018
18,septembre,17h00,"Entretien avec Son Altesse le Prince Karim Aga Khan, chef de la Communauté des Ismaéliens.",,2018
18,septembre,18h00,"Entretien avec M. Alain ROUSSET, président de la région Nouvelle Aquitaine.",,2018
18,septembre,19h30,"Entretien avec M. Richard FERRAND, président de l’Assemblée nationale.",,2018
19,septembre,08h30,Entretien avec le Premier ministre.,,2018
19,septembre,09h00,Conseil restreint de Défense.,,2018
19,septembre,10h00,Conseil des ministres.,,2018
19,septembre,15h00,Cérémonies d’hommage aux victimes du terrorisme. Hôtel national des Invalides – Jardins de l’intendant,,2018
19,septembre,19h30,Dîner des Chefs d’Etat et de Gouvernement européens à l’occasion du Sommet informel de Salzbourg. République d’Autriche,,2018
20,septembre,09h00,Sommet informel des Chefs d’Etat et de Gouvernement européens de Salzbourg.  République d’Autriche,,2018
21,septembre,15h00,"Entretien, suivi d’une conférence de presse avec M. Mahmoud ABBAS, président de l’Autorité palestinienne.",,2018
21,septembre,17h00,"Entretien avec Mme Barbara CASSIN, philosophe, membre élu à  l’Académie française.",,2018
21,septembre,18h00,Rencontre avec des parlementaires de la majorité de la Commission des Finances de l’Assemblée nationale.,,2018
24,septembre,08h30,Entretien avec le Premier ministre.,,2018
24,septembre,09h00,Conseil restreint de Défense.,,2018
24,septembre,10h00,Conseil des ministres.,,2018
24,septembre,15h00,73ème session de l’Assemblée générale des Nations Unies (New-York),,2018
25,septembre,08h00,73ème session de l’Assemblée générale des Nations Unies (New-York),,2018
26,septembre,08h00,73ème session de l’Assemblée générale des Nations Unies (New-York),,2018
27,septembre,08h00,Déplacement en Martinique.,,2018
28,septembre,08h00,Déplacement en Guadeloupe.,,2018
29,septembre,08h00,Déplacement à Saint-Martin.,,2018
30,septembre,08h00,Déplacement à Saint-Martin et à Saint-Barthélemy.,,2018
01,octobre,09h00,Diner avec des chefs d’entreprise du secteur de l’automobile.,,2018
01,octobre,19h30,Rencontre avec les participants du panel de haut niveau (HLP) de la Fédération Internationale de l’Automobile (FIA).,,2018
02,octobre,12h00,Entretien avec le Premier ministre.,,2018
02,octobre,18h00,Rencontre avec les parlementaires de la majorité des commissions des Affaires sociales du Sénat et de l’Assemblée Nationale.,,2018
03,octobre,08h30,Entretien avec le Premier ministre.,,2018
03,octobre,09h00,Conseil restreint de Défense.,,2018
03,octobre,10h00,Conseil des ministres.,Conseil des ministres,2018
03,octobre,16h00,Déplacement au Mondial de l’Automobile,,2018
04,octobre,08h00,Déplacement à Colombey-les-Deux-Eglises.,,2018
04,octobre,17h00,Discours à l’occasion du 60ème anniversaire de la Constitution de 1958 (au Conseil Constitutionnel),,2018
05,octobre,18h30,Visite de l’exposition MIRO en présence de Leurs Majestés le Roi et la Reine d’Espagne Felipe VI et Letizia.,,2018
05,octobre,20h00,Dîner en l’honneur de Leurs Majestés le Roi et la Reine d’Espagne Felipe VI et Letizia.,,2018
10,octobre,08h30,Entretien avec le Premier ministre.,,2018
10,octobre,09h00,Conseil restreint de Défense.,,2018
10,octobre,10h00,Conseil des ministres.,,2018
10,octobre,19h00,Déplacement en République d’Arménie dans le cadre du XVIIème Sommet de la Francophonie. Erevan,,2018
11,octobre,10h00,"Déplacement en République d’Arménie, dans le cadre du XVIIème Sommet de la Francophonie. Erevan",,2018
12,octobre,10h00,Déplacement en République d’Arménie dans le cadre du XVIIème Sommet de la Francophonie. Erevan,,2018
15,octobre,12h00,"Entretien avec Mme Florence PARLY, ministre des Armées.",,2018
15,octobre,13h15,Déjeuner avec le Premier ministre.,,2018
15,octobre,16h00,"Entretien, suivi d’une conférence de presse avec M. MOON Jae-in, Président de la République de Corée à l’occasion de sa visite d’Etat en France.",,2018
15,octobre,20h00,"Dîner d'Etat offert en l'honneur de M. MOON Jae-in, Président de la République de Corée, et de Mme KIM Jung-Sook.",,2018
16,octobre,10h00,"Entretien avec M. Jean ROTTNER, Président du Conseil régional du Grand Est.",,2018
16,octobre,12h00,"Entretien avec M. Hervé MORIN, Président des Régions de France.",,2018
16,octobre,13h15,"Déjeuner avec M. Andrej PLENKOVIC, Premier ministre de Croatie.",,2018
16,octobre,16h00,"Entretien avec M. Gérard LARCHER, Président du Sénat et M. Dominique BUSSEREAU, Président de l'Assemblée des départements de France (ADF).",,2018
16,octobre,19h00,Visite de l’exposition « Cités millénaires » à l'Institut du Monde arabe.,,2018
17,octobre,08h30,Entretien avec le Premier ministre.,,2018
17,octobre,09h00,Conseil restreint de Défense.,,2018
17,octobre,10h00,Conseil des ministres.,,2018
17,octobre,13h00,"Déjeuner, suivi d’une conférence de presse avec M. Shinzo ABE, Premier ministre du Japon.",,2018
17,octobre,15h00,Conseil européen.,,2018
18,octobre,08h00,Conseil européen.,,2018
18,octobre,14h00,12ème sommet du dialogue Europe-Asie (ASEM).,,2018
19,octobre,09h00,12ème sommet du dialogue Europe-Asie (ASEM).,,2018
19,octobre,15h00,"Entretien avec M. Xavier BERTRAND, Président du Conseil régional des Hauts-de-France.",,2018
19,octobre,18h00,"Réception en l’honneur des artistes et de la création, à l’occasion de la Foire internationale d’art contemporain 2018 (FIAC).",,2018
22,octobre,Toute la journée,Déplacement dans l’Aude.,,2018
22,octobre,18h00,Cérémonie collective de remise de décorations.,,2018
23,octobre,11h30,"Entretien avec M. Tim COOK, PDG d’Apple.",,2018
23,octobre,13h00,"Déjeuner, suivi d’une visite au Salon Euronaval. Le Bourget",,2018
24,octobre,08h00,Entretien avec le Premier ministre.,,2018
24,octobre,09h00,Conseil restreint de Défense.,,2018
24,octobre,10h00,Conseil des ministres.,Conseil des ministres,2018
24,octobre,15h00,"Rencontre avec des acteurs de l’énergie, en présence de MM. François de RUGY, ministre de la Transition Ecologique et Solidaire, Bruno LE MAIRE, ministre de l’Economie et des Finances et Mme Frédérique VIDAL, ministre de l’Enseignement Supérieur, de la Recherche et de l’Innovation.",,2018
25,octobre,10h00,"Réunion ministérielle avec le Premier ministre, en présence de M. François de RUGY, ministre de la Transition Ecologique et Solidaire, M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires Etrangères, Mme Florence PARLY, ministre des Armées, M. Bruno LE MAIRE, ministre de l’Economie et des Finances, M. Gérald DARMANIN, ministre de l’Action et des Comptes Publics, et Mme Frédérique VIDAL, ministre de l’Enseignement Supérieur, de la Recherche et de l’Innovation.",,2018
25,octobre,15h00,"Entretien avec avec Mme Nadia MURAD BASEE TAHA, co-récipiendaire du Prix Nobel de la Paix 2018",Rencontre,2018
25,octobre,17h30,"Réunion avec le Premier ministre et M. Christophe CASTANER, ministre de l’Intérieur.",,2018
26,octobre,08h00,Déplacement en République Tchèque et en République Slovaque.,,2018
27,octobre,08h00,Déplacement en République Tchèque et en République Slovaque.,,2018
27,octobre,14h00,"Sommet consacré à la situation en Syrie avec la République de Turquie, la République fédérale d'Allemagne et la Fédération de Russie. Istanbul",,2018
29,octobre,10h30,"Entretien avec M. François BAROIN, Président de l’Association des Maires de France (AMF).",,2018
29,octobre,12h00,Entretien avec le Premier ministre.,,2018
29,octobre,13h00,"Déjeuner avec des élus locaux de la région Grand Est en présence du Premier ministre, de Mme Jacqueline GOURAULT, ministre de la Cohésion des territoires et des Relations avec les collectivités territoriales, et de M. Sébastien LECORNU, ministre chargé des Collectivités territoriales.",,2018
29,octobre,15h00,Echange avec des associations de défense des droits de l’homme.,,2018
29,octobre,17h00,"Entretien, suivi d’une déclaration conjointe à la presse, avec M. Abiy AHMED, Premier ministre de la République fédérale démocratique d’Ethiopie.",,2018
30,octobre,08h30,Entretien avec le Premier ministre.,,2018
30,octobre,09h00,Conseil restreint de Défense.,,2018
30,octobre,10h00,Conseil des ministres.,,2018
30,octobre,13h00,"Déjeuner avec des élus locaux de la région Hauts-de-France en présence du Premier ministre, de Mme Jacqueline GOURAULT, ministre de la Cohésion des territoires et des Relations avec les collectivités territoriales, de MM. Gérald DARMANIN, ministre de l’Action et des Comptes publics et Sébastien LECORNU, ministre chargé des Collectivités territoriales.",,2018
04,novembre,18h30,Ouverture de l’itinérance mémorielle dans le cadre des Commémorations du Centenaire de l’Armistice du 11 novembre 1918 Strasbourg - Bas-Rhin,,2018
05,novembre,10h00,Déplacement à Morhange. Moselle,,2018
05,novembre,16h00,Déplacement à Pont-à-Mousson. Meurthe-et-Moselle,,2018
06,novembre,10h00,Déplacement aux Eparges. Meuse,Discours,2018
06,novembre,16h00,Déplacement à Verdun. Meuse,,2018
06,novembre,18h00,Déplacement à Reims. Marne,Discours,2018
07,novembre,10h00,Déplacement à Charleville-Mézières. Ardennes,,2018
07,novembre,16h00,Déplacement à Rozoy-sur-Serre. Aisne,Discours,2018
08,novembre,10h00,Déplacement à Feignies et Maubeuge. Nord,Discours,2018
08,novembre,16h00,Déplacement à Notre-Dame-de-Lorette et Arras. Pas-de-Calais,Cérémonie officielle,2018
09,novembre,10h00,Déplacement à Lens. Pas-de-Calais,Discours,2018
09,novembre,16h00,Déplacement à Albert et Péronne. Somme,,2018
10,novembre,15h30,"Commémoration de la signature de l’Armistice avec Mme Angela MERKEL, Chancelière de la République fédérale d'Allemagne à la clairière de Rethondes. Compiègne - Oise",,2018
10,novembre,20h30,"Dîner en présence des chefs d'État, de gouvernement et dirigeants d'organisations internationales présents à Paris, précédé d'une visite de l'exposition ""Picasso. Bleu et rose"" au Musée d'Orsay.",Dîner,2018
11,novembre,11h00,Cérémonie internationale du Centenaire de l’Armistice du 11 novembre 1918 à l’Arc de triomphe.,Cérémonie officielle,2018
11,novembre,13h30,Déjeuner offert par le Président de la République en l’honneur des chefs d’Etat et de gouvernement présents à la cérémonie internationale. Palais de l’Elysée,Déjeuner,2018
11,novembre,15h30,Forum de Paris sur la Paix. Grande halle de la Villette,Sommet,2018
12,novembre,11h00,"Entretien avec M. Antonio GUTERRES, Secrétaire général des Nations-Unies.",Entretien,2018
12,novembre,12h00,"Entretien avec M. Alassane OUATTARA, Président de la République de Côte d’Ivoire.",Entretien,2018
12,novembre,13h00,"Déjeuner donné à l’occasion de la Paris Digital Week en présence de MMES Nicole BELLOUBET, Garde des Sceaux, ministre de la Justice, Brune POIRSON, secrétaire d'État auprès du ministre de la Transition écologique et solidaire, et MM. Bruno LEMAIRE, ministre de l’Economie et des Finances, Franck RIESTER, ministre de la Culture, Gérald DARMANIN, ministre de l’Action et des Comptes publics et Mounir MAHJOUBI, secrétaire d’Etat chargé du Numérique.",Déjeuner,2018
12,novembre,15h30,Discours dans le cadre du Forum sur la Gouvernance de l’Internet. UNESCO,Discours,2018
12,novembre,17h00,Entretien avec le Premier ministre.,Entretien,2018
14,novembre,09h00,Conseil restreint de Défense.,Conseil de défense,2018
14,novembre,09h00,Entretien avec le Premier ministre.,Entretien,2018
14,novembre,10h00,Conseil des ministres.,Conseil des ministres,2018
14,novembre,14h00,Déplacement sur le porte-avions Charles-de-Gaulle. Toulon,Rencontre,2018
14,novembre,14h00,Déplacement sur le porte-avions Charles-de-Gaulle. Toulon,Voyage officiel,2018
15,novembre,10h00,Déplacement au Maroc dans le cadre de l’inauguration de la ligne grande vitesse entre Tanger et Casablanca.,Voyage officiel,2018
15,novembre,20h00,Réception en l’honneur du prix Goncourt des lycéens  - Palais de l’Elysée,Réception,2018
16,novembre,10h00,Déplacement à Besançon à l’occasion de l’inauguration du Musée des beaux arts et d’archéologie. Doubs,Cérémonie officielle,2018
18,novembre,10h00,Déplacement en République fédérale d’Allemagne.,Voyage officiel,2018
19,novembre,Toute la journée,Visite d’Etat au Royaume de Belgique.,Voyage officiel,2018
20,novembre,18h30,"Remise du rapport annuel de Mme Geneviève AVENARD, défenseure des enfants, en présence de Mme Agnès BUZYN, ministre des Solidarités et de la Santé et de M. Jacques TOUBON, défenseur des droits, à l'occasion de la journée internationale des droits de l’enfant.",Remise de rapport,2018
21,novembre,08h30,Entretien avec le Premier ministre.,Entretien,2018
21,novembre,09h00,Conseil restreint de Défense.,Conseil de défense,2018
21,novembre,10h30,Conseil des ministres.,Conseil des ministres,2018
21,novembre,13h00,"Déjeuner avec Cheikh Mohammed Bin Zayed AL NAHYAN, Prince héritier d’Abou-Dhabi.",Déjeuner,2018
21,novembre,17h30,Réunion avec le bureau de l’association des Maires de France et des présidents d'intercommunalité (AMF).,Entretien,2018
21,novembre,19h00,Réception en l’honneur des maires de France à l’occasion du congrès de l’AMF.,Réception,2018
22,novembre,09h45,"Entretien avec Mme Marlène SCHIAPPA, secrétaire d’Etat chargée de l’égalité entre les femmes et les hommes et de la lutte contre les discriminations.",Entretien,2018
22,novembre,10h30,"Réunion avec les Associations de défense des droits des personnes LGBT en présence de Mme Marlène SCHIAPPA, secrétaire d’Etat chargée de l’égalité entre les femmes et les hommes et de la lutte contre les discriminations.",Entretien,2018
22,novembre,15h00,"Entretien avec M. Didier GUILLAUME, ministre de l’Agriculture et de l’Alimentation.",Entretien,2018
22,novembre,17h00,"Entretien avec Mme Frédérique VIDAL, ministre de l’Enseignement supérieur, de la Recherche et de l’Innovation.",Entretien,2018
23,novembre,13h00,Déjeuner avec des représentants du cluster maritime.,Déjeuner,2018
23,novembre,16h30,Remise du rapport de Mme Bénédicte SAVOY et M. Felwine SARR sur la restitution du patrimoine culturel africain.,Remise de rapport,2018
26,novembre,09h00,Conseil restreint de défense.,Conseil de défense,2018
26,novembre,10h00,Conseil des ministres.,Conseil des ministres,2018
26,novembre,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2018
26,novembre,15h00,Prise d’armes et remise de décorations à l’Hôtel national des Invalides.,Cérémonie officielle,2018
26,novembre,16h00,"Entretien avec Mme Florence PARLY, ministre des Armées.",Entretien,2018
27,novembre,09h00,Installation du Haut Conseil pour le climat suivi d’une présentation de la stratégie et de la méthode pour la transition écologique en présence du Conseil national de la transition écologique (CNTE).,Rencontre,2018
27,novembre,12h00,"Visite du Centre Georges Pompidou avec M. Klaus IOHANNIS, Président de la Roumanie, à l’occasion de l’ouverture de la saison croisée France-Roumanie.",Rencontre,2018
27,novembre,13h00,"Déjeuner avec M. Klaus IOHANNIS, Président de la Roumanie.",Déjeuner,2018
28,novembre,Toute la journée,Déplacement en Argentine dans le cadre d’une visite officielle.,Voyage officiel,2018
29,novembre,Toute la journée,Déplacement en Argentine dans le cadre d’une visite officielle.,Voyage officiel,2018
30,novembre,Toute la journée,Déplacement au Sommet du G20.,Sommet,2018
01,decembre,Toute la journée,Déplacement au Sommet du G20.,Sommet,2018
04,decembre,11h00,"Entretien avec M. Gérard LARCHER, Président du Sénat.",Entretien,2018
04,decembre,13h15,Déjeuner avec le Premier ministre,Déjeuner,2018
04,decembre,16h30,"Réunion ministérielle en présence du Premier ministre, de MM. Gérald DARMANIN ministre de l'Action et des Comptes publics et Olivier DUSSOPT, secrétaire d'État auprès du ministre de l'Action et des Comptes publics.",Entretien,2018
05,decembre,08h30,Entretien avec le Premier ministre.,Entretien,2018
05,decembre,09h00,Conseil restreint de défense.,Conseil de défense,2018
05,decembre,10h00,Conseil des ministres.,Conseil des ministres,2018
07,decembre,11h00,"Entretien avec M. Gianni INFANTINO, Président de la Fédération internationale de football association (FIFA).",Entretien,2018
11,decembre,16h00,"Réunion de mobilisation du secteur bancaire en présence du Premier ministre, de MM. Bruno LEMAIRE,  ministre de l’Economie et des Finances et Gérald DARMANIN, ministre de l’Action et des Comptes publics.",Rencontre,2018
11,decembre,19h30,Réception avec les parlementaires de la majorité.,Réception,2018
12,decembre,09h30,Entretien avec le Premier ministre.,Entretien,2018
12,decembre,10h00,Conseil des ministres.,Conseil des ministres,2018
12,decembre,16h30,"Réunion de mobilisation des entreprises, en présence du Premier ministre, de MM. Bruno LEMAIRE, ministre de l’Economie et des  Finances et de Mme Muriel PENICAUD, ministre du Travail.",Rencontre,2018
13,decembre,Après-midi,"Conseil européen, Bruxelles.",Sommet,2018
14,decembre,Toute la journée,"Conseil européen, Bruxelles.",Sommet,2018
14,decembre,19h00,Cérémonie de remise de lettres de créances.,Cérémonie officielle,2018
17,decembre,15h00,"Entretien avec S. Exc. M. Roch Marc Christian KABORÉ, Président du Burkina Faso.",Rencontre,2018
17,decembre,19h30,"Réception en l'honneur de l'équipe de France féminine de handball, championne d'Europe",Réception,2018
18,decembre,16h00,"Réunion de mobilisation avec les mutuelles, les assureurs et les instituts de prévoyance en présence de Mme Agnès Buzyn, ministre des Solidarités et de la Santé, et de M. Bruno Le Maire, ministre de l’Economie et des Finances.",Rencontre,2018
18,decembre,18h00,"Réunion ministérielle de préparation du grand débat national, en présence du Premier ministre.",Entretien,2018
19,decembre,08h30,Entretien avec le Premier ministre.,Entretien,2018
19,decembre,09h00,Conseil des ministres.,Conseil des ministres,2018
19,decembre,12h00,Conseil restreint de défense.,Conseil de défense,2018
19,decembre,15h30,Arbre de Noël de l’Elysée.,Réception,2018
20,decembre,Matin,Visite d'un Village d’enfants géré par la Fondation Action Enfance à Soissons.,Rencontre,2018
22,decembre,Toute la journée,Déplacement au Tchad.,Voyage officiel,2018
23,decembre,Toute la journée,Déplacement au Tchad.,Voyage officiel,2018
31,decembre,20h00,Vœux 2019 aux Français.,Discours,2018
04,janvier,10h00,Présentation des vœux du Gouvernement,Conseil des ministres,2019
04,janvier,10h30,Conseil des ministres,Conseil des ministres,2019
04,janvier,13h00,Déjeuner avec les membres du Gouvernement,Déjeuner,2019
07,janvier,09h00,"Entretien avec les membres du Conseil français du culte musulman (CFCM) en présence du Premier ministre et de M. Christophe CASTANER, ministre de l’Intérieur.",Entretien,2019
07,janvier,13h00,"Déjeuner avec les membres du Conseil constitutionnel en présence du Premier ministre et de Mme Nicole BELLOUBET, Garde des Sceaux, ministre de la Justice.",Déjeuner,2019
07,janvier,15h45,"Entretien avec Mme Nicole BELLOUBET, Garde des Sceaux, ministre de la Justice.",Entretien,2019
08,janvier,10h00,"Entretien avec M. Bruno LASSERRE, vice-président du Conseil d’Etat.",Entretien,2019
08,janvier,11h30,"Entretien avec M. Olivier SCHRAMECK, président du Conseil supérieur de l’audiovisuel.",Entretien,2019
08,janvier,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2019
08,janvier,16h00,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires Etrangères.",Entretien,2019
08,janvier,17h00,"Entretien avec M. Franck RIESTER, ministre de la Culture.",Entretien,2019
09,janvier,08h30,Entretien avec le Premier ministre.,Entretien,2019
09,janvier,09h00,Conseil restreint de défense.,Conseil de défense,2019
09,janvier,10h00,Conseil des ministres suivi d’un séminaire gouvernemental.,Conseil des ministres,2019
09,janvier,15h00,"Inauguration de la maison du handball, Créteil.",Rencontre,2019
10,janvier,09h00,"Réunion avec les représentants des cultes en présence du Premier ministre et de M. Christophe CASTANER, ministre de l’Intérieur.",Rencontre,2019
11,janvier,15h00,"Entretien avec M. Tedros Adhanom Ghebreyesus, directeur général de l'Organisation mondiale de la santé (OMS) en présence de Mme Agnès BUZYN, ministre des Solidarités et de la Santé.",Entretien,2019
11,janvier,16h00,Réception des maitres boulangers pour l’Epiphanie.,Réception,2019
14,janvier,09h30,"Entretien avec M. Christophe CASTANER, ministre de l’Intérieur et M. Laurent NUNEZ, secrétaire d’Etat auprès du ministre de l’Intérieur.",Entretien,2019
14,janvier,13h00,"Déjeuner de travail avec MM. Gérard LARCHER, président du Sénat, Richard FERRAND, président de l’Assemblée nationale et Patrick BERNASCONI, président du Conseil économique, social et environnemental, en présence du Premier ministre.",Déjeuner,2019
14,janvier,15h00,"Rencontre avec une délégation de maires ruraux et le président de leur association, M. Vanik BERBERIAN.",Rencontre,2019
15,janvier,Toute la journée,"Rencontre avec des Maires à l’occasion du Grand Débat National, Normandie.",Rencontre,2019
16,janvier,08h30,Entretien avec le Premier ministre.,Entretien,2019
16,janvier,09h00,Conseil restreint de défense.,Conseil de défense,2019
16,janvier,10h00,Conseil des ministres.,Conseil des ministres,2019
16,janvier,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2019
17,janvier,10h30,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",Entretien,2019
17,janvier,Après-midi,"Vœux aux armées, Toulouse.",Rencontre,2019
18,janvier,Toute la journée,"Rencontre avec des Maires à l’occasion du Grand Débat National, Occitanie.",Rencontre,2019
21,janvier,12h00,"Entretien avec M. Satya NADELLA, Directeur général de Microsoft.",Entretien,2019
21,janvier,13h00,"Entretien suivi d’un déjeuner avec M. François LEGAULT, Premier ministre du Québec.",Entretien,2019
21,janvier,17h00,Sommet « Choose France ». Versailles,Sommet,2019
21,janvier,17h05,"Entretien avec M. DANGOTE, PDG du groupe Dangote.",Entretien,2019
21,janvier,17h30,"Entretien avec M. MITTAL, PDG d’Arcelor Mittal.",Entretien,2019
21,janvier,18h00,"Entretien avec Larry CULP, PDG de General Electric.",Entretien,2019
21,janvier,18h30,"Entretien avec Evan SPIEGEL, PDG de Snapchat.",Entretien,2019
21,janvier,19h00,"Entretien avec David TAYLOR, PDG de Procter & Gamble.",Entretien,2019
22,janvier,10h00,Signature du nouveau traité de coopération et d’intégration franco-allemand. Aix-la-Chapelle (Allemagne),Cérémonie officielle,2019
23,janvier,08h30,Entretien avec le Premier ministre.,Entretien,2019
23,janvier,09h00,Conseil restreint de défense.,Conseil de défense,2019
23,janvier,10h00,Conseil des ministres.,Conseil des ministres,2019
23,janvier,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2019
23,janvier,16h00,"Entretien, suivi d’une déclaration à la presse avec M. Reuven RIVLIN, président de l’État d’Israël.",Entretien,2019
23,janvier,18h00,"Entretien avec Mme Valérie PECRESSE, présidente de la Région Ile-de-France.",Entretien,2019
23,janvier,19h00,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",Entretien,2019
23,janvier,20h00,"Dîner officiel en l’honneur de M. Reuven RIVLIN, président de l’État d’Israël.",Dîner,2019
24,janvier,10h00,Rencontre avec des Maires à l’occasion du Grand Débat National.,Rencontre,2019
25,janvier,11h30,"Entretien avec Mme Jacqueline GOURAULT, ministre de la Cohésion des territoires et des Relations avec les collectivités.",Entretien,2019
25,janvier,15h00,"Entretien avec M. Gérald DARMANIN, ministre de l’Action et des comptes publics.",Entretien,2019
25,janvier,17h00,"Entretien avec M. François de RUGY, ministre de la Transition écologique et solidaire.",Entretien,2019
25,janvier,18h00,"Entretien avec M. Christophe CASTANER, ministre de l’Intérieur.",Entretien,2019
27,janvier,Toute la journée,Visite officielle en République arabe d’Égypte,Voyage officiel,2019
28,janvier,Toute la journée,Visite officielle en République arabe d’Égypte,Voyage officiel,2019
29,janvier,Toute la journée,"5ème sommet des pays du sud de l’Union européenne (MED7),  Nicosie (République de Chypre)",Rencontre,2019
30,janvier,10h00,Conseil des ministres,Conseil des ministres,2019
30,janvier,13h00,Déjeuner avec le Premier ministre,Rencontre,2019
01,fevrier,15h00,Rencontre avec les maires d’outre-mer à l’occasion du grand débat national,Rencontre,2019
04,fevrier,09h00,"Entretien avec M. Gilles LE GENDRE, président du groupe La République en Marche (LREM) à l’Assemblée Nationale.",Entretien,2019
04,fevrier,10h30,"Entretien avec M. Christian JACOB, président du groupe Les Républicains (LR) à l’Assemblée Nationale.",Entretien,2019
04,fevrier,11h30,"Remise du rapport annuel de la Cour des Comptes par son Premier président,  M. Didier MIGAUD.",Remise de rapport,2019
04,fevrier,17h00,"Déplacement à l’occasion du Grand Débat National, Essonne.",Rencontre,2019
05,fevrier,09h00,"Entretien avec M. Patrick MIGNOLA, président du groupe Mouvement Démocrate et apparentés (MoDem) à l’Assemblée nationale.",Entretien,2019
05,fevrier,10h30,"Entretien avec Mme Valérie RABAULT, présidente du groupe Socialistes et apparentés à l’Assemblée nationale.",Entretien,2019
05,fevrier,12h00,"Entretien avec M. Jean-Christophe LAGARDE, président du groupe Union des Démocrates et Indépendants (UDI), Agir et Indépendants à l’Assemblée nationale.",Entretien,2019
05,fevrier,15h00,"Entretien avec M. Bruno RETAILLEAU, président du groupe Les Républicains (LR) au Sénat.",Entretien,2019
